"id" "sex" "dead" "cens" "xli" "xti" "loc" "potEm" "im" "unsex" "outMigr"
2887 "f" 0 0 9.22 0 "s" 0 0 0 0
2888 "f" 0 0 2.49 0 "s" 0 0 0 0
2889 "f" 0 0 1.51 0 "s" 0 0 0 0
2890 "f" 0 0 0.18 0 "s" 0 0 0 0
2891 "f" 0 0 0.71 0 "s" 0 0 0 0
2892 "f" 0 0 0.24 0 "s" 0 0 0 0
2893 "f" 0 0 7.57 0 "s" 0 0 0 0
2894 "f" 0 0 6.2 0 "s" 0 0 0 0
2895 "f" 0 0 5.18 0 "s" 0 0 0 0
2896 "f" 0 1 16.07 0 "s" 0 0 0 0
2897 "f" 0 0 5.33 0 "s" 0 0 0 0
2898 "f" 0 0 11.98 0 "s" 0 0 0 0
2899 "f" 0 0 0.26 0 "s" 0 0 0 0
2900 "f" 0 0 1.08 0 "s" 0 0 0 0
2901 "f" 0 0 3.57 0 "s" 0 0 0 0
2902 "f" 0 0 0.3 0 "s" 0 0 0 0
2903 "f" 0 1 13.14 0 "s" 0 0 0 0
2904 "f" 0 1 13.14 0 "s" 0 0 0 0
2905 "f" 0 0 1.24 0 "s" 0 0 0 0
2906 "f" 0 0 0.22 0 "s" 0 0 0 0
2907 "f" 0 0 9.66 0 "s" 0 0 0 0
2908 "f" 0 0 8.8 0 "s" 0 0 0 0
2909 "f" 0 0 8.22 0 "s" 0 0 0 0
2910 "f" 0 0 9.23 0 "s" 0 0 0 0
2911 "f" 0 0 1.04 0 "s" 0 0 0 0
2912 "f" 0 0 9.68 0 "s" 0 0 0 0
2913 "f" 0 0 1.26 0 "s" 0 0 0 0
2914 "f" 0 0 1.22 0 "s" 0 0 0 0
2915 "f" 0 0 0.79 0 "s" 0 0 0 0
2916 "f" 0 1 9.13 0 "s" 0 0 0 0
2917 "f" 0 1 8.96 0 "s" 0 0 0 0
2918 "f" 0 0 12.85 3 "s" 0 0 0 0
2919 "f" 0 0 0.68 0 "s" 0 0 0 0
2920 "f" 0 0 1.19 0 "s" 0 0 0 0
2921 "f" 0 0 0.99 0 "s" 0 0 0 0
2922 "f" 0 0 0.58 0 "s" 0 0 0 0
2923 "f" 0 0 0.58 0 "s" 0 0 0 0
2924 "f" 0 0 0.79 0 "s" 0 0 0 0
2925 "f" 0 0 0.79 0 "s" 0 0 0 0
2926 "f" 0 0 0.54 0 "s" 0 0 0 0
2927 "f" 0 0 1.46 0 "s" 0 0 0 0
2928 "f" 0 0 12.59 0 "s" 0 0 0 0
2929 "f" 0 0 1.46 0 "s" 0 0 0 0
2930 "f" 0 0 6.29 0 "s" 0 0 0 0
2931 "f" 0 0 14.06 0 "s" 0 0 0 0
2932 "f" 0 0 1.46 0 "s" 0 0 0 0
2933 "f" 0 0 8.74 0 "s" 0 0 0 0
2934 "f" 0 0 2.1 0 "s" 0 0 0 0
2935 "f" 0 0 10.66 0 "s" 0 0 0 0
2936 "f" 0 0 5.69 3.07 "s" 0 0 0 0
2937 "f" 0 0 15.16 0 "s" 0 0 0 0
2938 "f" 0 0 0.54 0 "s" 0 0 0 0
2939 "f" 0 0 0.54 0 "s" 0 0 0 0
2940 "f" 0 0 0.54 0 "s" 0 0 0 0
2941 "f" 0 0 0.2 0 "s" 0 0 0 0
2942 "f" 0 0 7.21 0 "s" 0 0 0 0
2943 "f" 0 0 0.56 0 "s" 0 0 0 0
2944 "f" 0 0 0.22 0 "s" 0 0 0 0
2945 "f" 0 1 6.5 0 "s" 0 0 0 0
2946 "f" 0 1 6.5 0 "s" 0 0 0 0
2947 "f" 0 0 0.6 0 "s" 0 0 0 0
2948 "f" 0 0 0.54 0 "s" 0 0 0 0
2949 "f" 0 0 0.6 0 "s" 0 0 0 0
2950 "f" 0 0 0.75 0 "s" 0 0 0 0
2951 "f" 0 0 0.32 0 "s" 0 0 0 0
2952 "f" 0 0 0.36 0 "s" 0 0 0 0
2953 "f" 0 0 0.36 0 "s" 0 0 0 0
2954 "f" 0 0 0.36 0 "s" 0 0 0 0
2955 "f" 0 0 0.09 0 "s" 0 0 0 0
2956 "f" 0 1 3.25 0 "s" 0 0 0 0
2957 "f" 0 1 3.25 0 "s" 0 0 0 0
2958 "f" 0 1 3.25 0 "s" 0 0 0 0
2959 "f" 0 1 3.13 0 "s" 0 0 0 0
2960 "f" 0 0 0.78 0 "s" 0 0 0 0
2961 "f" 0 1 2.96 0 "s" 0 0 0 0
2962 "f" 0 1 2.37 0 "s" 0 0 0 0
2963 "f" 0 1 0.82 0 "s" 0 0 0 0
2964 "f" 0 1 0.82 0 "s" 0 0 0 0
2965 "f" 0 0 0.28 0 "s" 0 0 0 0
2966 "f" 0 0 0.79 0 "s" 0 0 0 0
2967 "f" 0 0 16.84 0 "s" 0 0 0 0
2968 "f" 0 0 9.34 0 "s" 0 0 0 0
2969 "f" 0 0 3.78 0 "s" 0 0 0 0
2970 "f" 0 0 3.26 0 "s" 0 0 0 0
2971 "f" 0 0 0.22 0 "s" 0 0 0 0
2972 "f" 0 0 0.26 0 "s" 0 0 0 0
2973 "f" 0 0 0.26 0 "s" 0 0 0 0
2974 "f" 0 0 12.99 0 "s" 0 0 0 0
2975 "f" 0 0 0.24 0 "s" 0 0 0 0
2976 "f" 0 0 1.59 0 "s" 0 0 0 0
2977 "f" 0 0 11.99 0 "s" 0 0 0 0
2978 "f" 0 0 1.41 0 "s" 0 0 0 0
2979 "f" 0 0 13.14 0 "s" 0 0 0 0
2980 "f" 0 0 1.79 0 "s" 0 0 0 0
2981 "f" 0 0 0.79 0 "s" 0 0 0 0
2982 "f" 0 0 13.69 0 "s" 0 0 0 0
2983 "f" 0 0 0.38 0 "s" 0 0 0 0
2984 "f" 0 0 14.94 0 "s" 0 0 0 0
2985 "f" 0 0 9.26 0 "s" 0 0 0 0
2986 "f" 0 0 0.99 0 "s" 0 0 0 0
2987 "f" 0 0 0.15 0 "s" 0 0 0 0
2988 "f" 0 0 11.01 0 "s" 0 0 0 0
2989 "f" 0 0 10.95 0 "s" 0 0 0 0
2990 "f" 0 0 0.34 0 "s" 0 0 0 0
2991 "f" 0 0 0.16 0 "s" 0 0 0 0
2992 "f" 0 0 0.2 0 "s" 0 0 0 0
2993 "f" 0 0 0.25 0 "s" 0 0 0 0
2994 "f" 0 0 0.71 0 "s" 0 0 0 0
2995 "f" 0 0 4.51 0 "s" 0 0 0 0
2996 "f" 0 0 10.52 0 "s" 0 0 0 0
2997 "f" 0 0 9.01 0 "s" 0 0 0 0
2998 "f" 0 0 5.19 0 "s" 0 0 0 0
2999 "f" 0 0 5.19 0 "s" 0 0 0 0
3000 "f" 0 0 10 0 "s" 0 0 0 0
3001 "f" 0 0 0.64 0 "s" 0 0 0 0
3002 "f" 0 0 1.22 0 "s" 0 0 0 0
3003 "f" 0 0 1.22 0 "s" 0 0 0 0
3004 "f" 0 0 5.58 3.75 "s" 0 0 0 0
3005 "f" 0 0 12.4 3.75 "s" 0 0 0 0
3006 "f" 0 0 15.23 4 "s" 0 0 0 0
3007 "f" 0 0 10.46 0 "s" 0 0 0 0
3008 "f" 0 0 0.45 0 "s" 0 0 0 0
3009 "f" 0 0 0.13 0 "s" 0 0 0 0
3010 "f" 0 0 0.4 0 "s" 0 0 0 0
3011 "f" 0 0 0.76 0 "s" 0 0 0 0
3012 "f" 0 0 16.35 3 "s" 0 0 0 0
3013 "f" 0 0 7.1 0 "s" 0 0 0 0
3014 "f" 0 0 0.53 0 "s" 0 0 0 0
3015 "f" 0 0 10.32 0 "s" 0 0 0 0
3016 "f" 0 0 2.36 0 "s" 0 0 0 0
3017 "f" 0 0 12.57 0 "s" 0 0 0 0
3018 "f" 0 0 13.98 0 "s" 0 0 0 0
3019 "f" 0 0 0.62 0 "s" 0 0 0 0
3020 "f" 0 0 0.41 0 "s" 0 0 0 0
3021 "f" 0 0 0.41 0 "s" 0 0 0 0
3022 "f" 0 0 0.41 0 "s" 0 0 0 0
3023 "f" 0 0 0.15 0 "s" 0 0 0 0
3024 "f" 0 0 1.03 0 "s" 0 0 0 0
3025 "f" 0 0 10.97 0 "s" 0 0 0 0
3026 "f" 0 0 8.94 0 "s" 0 0 0 0
3027 "f" 0 0 0.18 0 "s" 0 0 0 0
3028 "f" 0 0 0.39 0 "s" 0 0 0 0
3029 "f" 0 0 0.39 0 "s" 0 0 0 0
3030 "f" 0 0 0.39 0 "s" 0 0 0 0
3031 "f" 0 0 5.2 0 "s" 0 0 0 0
3032 "f" 0 0 2.17 0 "s" 0 0 0 0
3033 "f" 0 0 1.83 0 "s" 0 0 0 0
3034 "f" 0 0 0.49 0 "s" 0 0 0 0
3035 "f" 0 0 0.3 0 "s" 0 0 0 0
3036 "f" 0 0 0.3 0 "s" 0 0 0 0
3037 "f" 0 0 1.46 0 "s" 0 0 0 0
3038 "f" 0 0 11.88 0 "s" 0 0 0 0
3039 "f" 0 0 0.45 0 "s" 0 0 0 0
3040 "f" 0 0 0.25 0 "s" 0 0 0 0
3041 "f" 0 0 0.29 0 "s" 0 0 0 0
3042 "f" 0 0 0.07 0 "s" 0 0 0 0
3043 "f" 0 0 0.36 0 "s" 0 0 0 0
3044 "f" 0 0 1.05 0 "s" 0 0 0 0
3045 "f" 0 0 0.34 0 "s" 0 0 0 0
3046 "f" 0 0 0.34 0 "s" 0 0 0 0
3047 "f" 0 0 15.78 3.75 "s" 0 0 0 0
3048 "f" 0 0 2.46 1 "s" 0 0 0 0
3049 "f" 0 0 2.46 1 "s" 0 0 0 0
3050 "f" 0 0 15.78 3.75 "s" 0 0 0 0
3051 "f" 0 0 15.06 3.75 "s" 0 0 0 0
3052 "f" 0 0 13.41 3.25 "s" 0 0 0 0
3053 "f" 0 0 12.91 0 "s" 0 0 0 0
3054 "f" 0 0 0.14 0 "s" 0 0 0 0
3055 "f" 0 0 0.33 0 "s" 0 0 0 0
3056 "f" 0 0 0.33 0 "s" 0 0 0 0
3057 "f" 0 0 0.25 0 "s" 0 0 0 0
3058 "f" 0 0 3.73 0 "s" 0 0 0 0
3059 "f" 0 1 2.48 0 "s" 0 0 0 0
3060 "f" 0 0 0.27 0 "s" 0 0 0 0
3061 "f" 0 0 0.54 0 "s" 0 0 0 0
3062 "f" 0 0 0.54 0 "s" 0 0 0 0
3063 "f" 0 0 12.44 4 "s" 0 0 0 0
3064 "f" 0 0 0.27 0 "s" 0 0 0 0
3065 "f" 0 0 0.21 0 "s" 0 0 0 0
3066 "f" 0 0 0.21 0 "s" 0 0 0 0
3067 "f" 0 0 0.51 0 "s" 0 0 0 0
3068 "f" 0 0 0.38 0 "s" 0 0 0 0
3069 "f" 0 1 4.08 0 "s" 0 0 0 0
3070 "f" 0 0 0.26 0 "s" 0 0 0 0
3071 "f" 0 0 0.11 0 "s" 0 0 0 0
3072 "f" 0 0 0.77 0 "s" 0 0 0 0
3073 "f" 0 1 4.08 0 "s" 0 0 0 0
3074 "f" 0 1 2.88 0 "s" 0 0 0 0
3075 "f" 0 0 2 0 "s" 0 0 0 0
3076 "f" 0 1 7.25 0 "s" 0 0 0 0
3077 "f" 0 0 5.55 0 "s" 0 0 0 0
3078 "f" 0 0 4.97 0 "s" 0 0 0 0
3079 "f" 0 0 1.76 0 "s" 0 0 0 0
3080 "f" 0 0 4.64 0 "s" 0 0 0 0
3081 "f" 0 0 4.4 0 "s" 0 0 0 0
3082 "f" 0 0 4.18 0 "s" 0 0 0 0
3083 "f" 0 0 0.34 0 "s" 0 0 0 0
3084 "f" 0 0 1.51 0 "s" 0 0 0 0
3085 "f" 0 1 4.25 0 "s" 0 0 0 0
3086 "f" 0 0 2.18 0 "s" 0 0 0 0
3087 "f" 0 0 2.74 0 "s" 0 0 0 0
3088 "f" 0 0 0.67 0 "s" 0 0 0 0
3089 "f" 0 0 0.67 0 "s" 0 0 0 0
3090 "f" 0 0 0.67 0 "s" 0 0 0 0
3091 "f" 0 1 4.09 0 "s" 0 0 0 0
3092 "f" 0 0 0.53 0 "s" 0 0 0 0
3093 "f" 0 0 6.5 0 "s" 0 0 0 0
3094 "f" 0 0 9.78 0 "s" 0 0 0 0
3095 "f" 0 0 0.57 0 "s" 0 0 0 0
3096 "f" 0 0 6.59 0 "s" 0 0 0 0
3097 "f" 0 0 13.47 0 "s" 0 0 0 0
3098 "f" 0 0 0.24 0 "s" 0 0 0 0
3099 "f" 0 0 8.3 0 "s" 0 0 0 0
3100 "f" 0 0 1.64 0 "s" 0 0 0 0
3101 "f" 0 0 4.25 0 "s" 0 0 0 0
3102 "f" 0 0 0.67 0 "s" 0 0 0 0
3103 "f" 0 0 0.19 0 "s" 0 0 0 0
3104 "f" 0 0 1.88 0 "s" 0 0 0 0
3105 "f" 0 0 13.43 0 "s" 0 0 0 0
3106 "f" 0 0 0.73 0 "s" 0 0 0 0
3107 "f" 0 0 0.42 0 "s" 0 0 0 0
3108 "f" 0 0 0.53 0 "s" 0 0 0 0
3109 "f" 0 0 1.02 0 "s" 0 0 0 0
3110 "f" 0 0 13.68 0 "s" 0 0 0 0
3111 "f" 0 0 13.05 0 "s" 0 0 0 0
3112 "f" 0 0 12.97 0 "s" 0 0 0 0
3113 "f" 0 0 12.88 0 "s" 0 0 0 0
3114 "f" 0 0 5.71 0 "s" 0 0 0 0
3115 "f" 0 0 3.87 0 "s" 0 0 0 0
3116 "f" 0 0 0.14 0 "s" 0 0 0 0
3117 "f" 0 0 0.53 0 "s" 0 0 0 0
3118 "f" 0 0 0.53 0 "s" 0 0 0 0
3119 "f" 0 0 0.27 0 "s" 0 0 0 0
3120 "f" 0 1 11.09 0 "s" 0 0 0 0
3121 "f" 0 0 2.48 0 "s" 0 0 0 0
3122 "f" 0 1 11.09 0 "s" 0 0 0 0
3123 "f" 0 1 10.96 0 "s" 0 0 0 0
3124 "f" 0 0 3.78 0 "s" 0 0 0 0
3125 "f" 0 0 0.22 0 "s" 0 0 0 0
3126 "f" 0 0 0.97 0 "s" 0 0 0 0
3127 "f" 0 0 0.49 0 "s" 0 0 0 0
3128 "f" 0 1 9.66 0 "s" 0 0 0 0
3129 "f" 0 0 3.03 0 "s" 0 0 0 0
3130 "f" 0 0 1.87 0 "s" 0 0 0 0
3131 "f" 0 0 1.44 0 "s" 0 0 0 0
3132 "f" 0 0 1.44 0 "s" 0 0 0 0
3133 "f" 0 0 1.72 0 "s" 0 0 0 0
3134 "f" 0 0 0.29 0 "s" 0 0 0 0
3135 "f" 0 0 0.83 0 "s" 0 0 0 0
3136 "f" 0 1 8.2 0 "s" 0 0 0 0
3137 "f" 0 0 0.15 0 "s" 0 0 0 0
3138 "f" 0 0 0.15 0 "s" 0 0 0 0
3139 "f" 0 0 2.05 0 "s" 0 0 0 0
3140 "f" 0 1 7.53 0 "s" 0 0 0 0
3141 "f" 0 0 0.46 0 "s" 0 0 0 0
3142 "f" 0 1 7.25 0 "s" 0 0 0 0
3143 "f" 0 0 2.99 0 "s" 0 0 0 0
3144 "f" 0 0 3.05 0 "s" 0 0 0 0
3145 "f" 0 1 6.83 0 "s" 0 0 0 0
3146 "f" 0 1 6.83 0 "s" 0 0 0 0
3147 "f" 0 0 0.22 0 "s" 0 0 0 0
3148 "f" 0 0 0.47 0 "s" 0 0 0 0
3149 "f" 0 0 2.31 0 "s" 0 0 0 0
3150 "f" 0 0 2.79 0 "s" 0 0 0 0
3151 "f" 0 1 5.38 0 "s" 0 0 0 0
3152 "f" 0 0 0.65 0 "s" 0 0 0 0
3153 "f" 0 0 0.31 0 "s" 0 0 0 0
3154 "f" 0 0 0.31 0 "s" 0 0 0 0
3155 "f" 0 1 2.88 0 "s" 0 0 0 0
3156 "f" 0 1 2.88 0 "s" 0 0 0 0
3157 "f" 0 1 2.88 0 "s" 0 0 0 0
3158 "f" 0 1 2.88 0 "s" 0 0 0 0
3159 "f" 0 0 0.43 0 "s" 0 0 0 0
3160 "f" 0 0 0.22 0 "s" 0 0 0 0
3161 "f" 0 1 0.82 0 "s" 0 0 0 0
3162 "f" 0 1 0.82 0 "s" 0 0 0 0
3163 "f" 0 1 0.82 0 "s" 0 0 0 0
3164 "f" 0 0 15.47 0 "s" 0 0 0 0
3165 "f" 0 0 12.67 0 "s" 0 0 0 0
3166 "f" 0 0 13.91 0 "s" 0 0 0 0
3167 "f" 0 0 11.55 0 "s" 0 0 0 0
3168 "f" 0 0 12.02 0 "s" 0 0 0 0
3169 "f" 0 0 1.82 0 "s" 0 0 0 0
3170 "f" 0 0 0.5 0 "s" 0 0 0 0
3171 "f" 0 0 4.8 0 "s" 0 0 0 0
3172 "f" 0 0 8.95 0 "s" 0 0 0 0
3173 "f" 0 0 5.68 0 "s" 0 0 0 0
3174 "f" 0 0 11.7 0 "s" 0 0 0 0
3175 "f" 0 1 14.96 0 "s" 0 0 0 0
3176 "f" 0 0 1.48 0 "s" 0 0 0 0
3177 "f" 0 0 0.47 0 "s" 0 0 0 0
3178 "f" 0 0 7 0 "s" 0 0 0 0
3179 "f" 0 0 7.88 0 "s" 0 0 0 0
3180 "f" 0 0 10.64 0 "s" 0 0 0 0
3181 "f" 0 0 10.73 0 "s" 0 0 0 0
3182 "f" 0 0 3.83 0 "s" 0 0 0 0
3183 "f" 0 0 1.09 0 "s" 0 0 0 0
3184 "f" 0 0 1.13 0 "s" 0 0 0 0
3185 "f" 0 0 0.31 0 "s" 0 0 0 0
3186 "f" 0 0 0.6 0 "s" 0 0 0 0
3187 "f" 0 0 0.42 0 "s" 0 0 0 0
3188 "f" 0 0 0.42 0 "s" 0 0 0 0
3189 "f" 0 0 0.42 0 "s" 0 0 0 0
3190 "f" 0 0 0.42 0 "s" 0 0 0 0
3191 "f" 0 0 4.3 0 "s" 0 0 0 0
3192 "f" 0 0 3.5 0 "s" 0 0 0 0
3193 "f" 0 0 0.08 0 "s" 0 0 0 0
3194 "f" 0 1 11.46 0 "s" 0 0 0 0
3195 "f" 0 0 0.44 0 "s" 0 0 0 0
3196 "f" 0 0 1.22 0 "s" 0 0 0 0
3197 "f" 0 1 11.46 0 "s" 0 0 0 0
3198 "f" 0 0 0.41 0 "s" 0 0 0 0
3199 "f" 0 0 0.47 0 "s" 0 0 0 0
3200 "f" 0 0 2.8 0 "s" 0 0 0 0
3201 "f" 0 0 1.47 0 "s" 0 0 0 0
3202 "f" 0 0 10.32 7.3 "s" 0 0 0 0
3203 "f" 0 0 14.94 13 "s" 0 0 0 0
3204 "f" 0 0 1.18 0 "s" 0 0 0 0
3205 "f" 0 0 2.27 0 "s" 0 0 0 0
3206 "f" 0 1 3.33 0 "s" 0 0 0 0
3207 "f" 0 1 5.58 0 "s" 0 0 0 0
3208 "f" 0 1 2.83 2.52 "s" 0 0 0 0
3209 "f" 0 1 2.83 2.52 "s" 0 0 0 0
3210 "f" 0 1 2.83 2.52 "s" 0 0 0 0
3211 "f" 0 1 2.83 2.52 "s" 0 0 0 0
3212 "f" 0 1 2.83 2.52 "s" 0 0 0 0
3213 "f" 0 1 2.83 2.52 "s" 0 0 0 0
3214 "f" 0 1 0.48 0 "s" 0 0 0 0
3215 "f" 0 1 0.32 0 "s" 0 0 0 0
3216 "f" 0 0 0.19 0 "s" 0 0 0 0
3217 "f" 0 0 2.93 0 "s" 0 0 0 0
3218 "f" 0 0 0.59 0 "s" 0 0 0 0
3219 "f" 0 0 5.45 0 "s" 0 0 0 0
3220 "f" 0 0 2.22 0 "s" 0 0 0 0
3221 "f" 0 0 3.29 0 "s" 0 0 0 0
3222 "f" 0 0 0.48 0 "s" 0 0 0 0
3223 "f" 0 0 0.36 0 "s" 0 0 0 0
3224 "f" 0 0 1.35 0 "s" 0 0 0 0
3225 "f" 0 1 5.38 0 "s" 0 0 0 0
3226 "f" 0 1 5.38 0 "s" 0 0 0 0
3227 "f" 0 1 5.05 0 "s" 0 0 0 0
3228 "f" 0 0 9.02 0 "s" 0 0 0 0
3229 "f" 0 0 0.51 0 "s" 0 0 0 0
3230 "f" 0 0 0.51 0 "s" 0 0 0 0
3231 "f" 0 1 10.1 0 "s" 0 0 0 0
3232 "f" 0 0 0.36 0 "s" 0 0 0 0
3233 "f" 0 1 7.33 0 "s" 0 0 0 0
3234 "f" 0 1 7.25 0 "s" 0 0 0 0
3235 "f" 0 0 3.69 0 "s" 0 0 0 0
3236 "f" 0 0 0.22 0 "s" 0 0 0 0
3237 "f" 0 1 6.14 0 "s" 0 0 0 0
3238 "f" 0 0 2.55 0 "s" 0 0 0 0
3239 "f" 0 0 0.74 0 "s" 0 0 0 0
3240 "f" 0 1 6.1 0 "s" 0 0 0 0
3241 "f" 0 1 2.31 0 "s" 0 0 0 0
3242 "f" 0 0 0.36 0 "s" 0 0 0 0
3243 "f" 0 1 2.31 0 "s" 0 0 0 0
3244 "f" 0 1 2.31 0 "s" 0 0 0 0
3245 "f" 0 1 2.31 0 "s" 0 0 0 0
3246 "f" 0 1 2.31 0 "s" 0 0 0 0
3247 "f" 0 0 0.28 0 "s" 0 0 0 0
3248 "f" 0 1 0.31 0 "s" 0 0 0 0
3249 "f" 0 1 0.31 0 "s" 0 0 0 0
3250 "f" 0 0 0.22 0 "s" 0 0 0 0
3251 "f" 0 0 0.22 0 "s" 0 0 0 0
3252 "f" 0 0 0.22 0 "s" 0 0 0 0
3253 "f" 0 0 0.22 0 "s" 0 0 0 0
3254 "f" 0 0 0.63 0 "s" 0 0 0 0
3255 "f" 0 0 0.63 0 "s" 0 0 0 0
3256 "f" 0 0 0.51 0 "s" 0 0 0 0
3257 "f" 0 0 0.88 0 "s" 0 0 0 0
3258 "f" 0 0 0.05 0 "s" 0 0 0 0
3259 "f" 0 0 0.05 0 "s" 0 0 0 0
3260 "f" 0 0 11.73 0 "s" 0 0 0 0
3261 "f" 0 0 7.99 0 "s" 0 0 0 0
3262 "f" 0 0 14.18 0 "s" 0 0 0 0
3263 "f" 0 0 10.02 0 "s" 0 0 0 0
3264 "f" 0 0 5.04 0 "s" 0 0 0 0
3265 "f" 0 0 8.38 0 "s" 0 0 0 0
3266 "f" 0 0 11.28 0 "s" 0 0 0 0
3267 "f" 0 0 11.53 0 "s" 0 0 0 0
3268 "f" 0 0 14.34 0 "s" 0 0 0 0
3269 "f" 0 0 10.02 0 "s" 0 0 0 0
3270 "f" 0 1 6.88 0 "s" 0 0 0 0
3271 "f" 0 0 0.17 0 "s" 0 0 0 0
3272 "f" 0 0 0.35 0 "s" 0 0 0 0
3273 "f" 0 0 0.28 0 "s" 0 0 0 0
3274 "f" 0 1 6.88 0 "s" 0 0 0 0
3275 "f" 0 1 1.91 0 "s" 0 0 0 0
3276 "f" 0 1 1.91 0 "s" 0 0 0 0
3277 "f" 0 1 1.91 0 "s" 0 0 0 0
3278 "f" 0 1 1.91 0 "s" 0 0 0 0
3279 "f" 0 1 1.91 0 "s" 0 0 0 0
3280 "f" 0 1 1.54 0 "s" 0 0 0 0
3281 "f" 0 1 1.52 0 "s" 0 0 0 0
3282 "f" 0 1 1.52 0 "s" 0 0 0 0
3283 "f" 0 1 1.24 0 "s" 0 0 0 0
3284 "f" 0 0 0.72 0 "s" 0 0 0 0
3285 "f" 0 1 4.79 0 "s" 0 0 0 0
3286 "f" 0 0 0.52 0 "s" 0 0 0 0
3287 "f" 0 0 1.86 0 "s" 0 0 0 0
3288 "f" 0 0 8.8 0 "s" 0 0 0 0
3289 "f" 0 0 3.15 0 "s" 0 0 0 0
3290 "f" 0 0 0.95 0 "s" 0 0 0 0
3291 "f" 0 0 3.96 0 "s" 0 0 0 0
3292 "f" 0 1 10.99 0 "s" 0 0 0 0
3293 "f" 0 0 0.32 0 "s" 0 0 0 0
3294 "f" 0 0 0.67 0 "s" 0 0 0 0
3295 "f" 0 1 7.33 0 "s" 0 0 0 0
3296 "f" 0 0 1.78 0 "s" 0 0 0 0
3297 "f" 0 1 7.33 0 "s" 0 0 0 0
3298 "f" 0 0 5.1 0 "s" 0 0 0 0
3299 "u" 0 0 0.12 0 "s" 0 0 1 0
3300 "u" 0 0 0.12 0 "s" 0 0 1 0
3301 "u" 0 0 0.12 0 "s" 0 0 1 0
3302 "u" 0 0 0.08 0 "s" 0 0 1 0
3303 "u" 0 0 0.08 0 "s" 0 0 1 0
3304 "u" 0 0 0.08 0 "s" 0 0 1 0
3305 "u" 0 0 0.11 0 "s" 0 0 1 0
3306 "u" 0 0 0.11 0 "s" 0 0 1 0
3307 "u" 0 0 0.3 0 "s" 0 0 1 0
3308 "u" 0 0 0.63 0 "s" 0 0 1 0
3309 "u" 0 0 0.63 0 "s" 0 0 1 0
3310 "u" 0 0 0.63 0 "s" 0 0 1 0
3311 "u" 0 0 0.25 0 "s" 0 0 1 0
3312 "u" 0 0 0.25 0 "s" 0 0 1 0
3313 "u" 0 0 0.25 0 "s" 0 0 1 0
3314 "u" 0 0 0.3 0 "s" 0 0 1 0
3315 "u" 0 0 0.3 0 "s" 0 0 1 0
3316 "u" 0 0 0.17 0 "s" 0 0 1 0
3317 "u" 0 0 0.17 0 "s" 0 0 1 0
3318 "u" 0 0 0.12 0 "s" 0 0 1 0
3319 "u" 0 0 0.12 0 "s" 0 0 1 0
3320 "u" 0 0 0.22 0 "s" 0 0 1 0
3321 "u" 0 0 0.22 0 "s" 0 0 1 0
3322 "u" 0 0 0.22 0 "s" 0 0 1 0
3323 "u" 0 0 0.28 0 "s" 0 0 1 0
3324 "u" 0 0 0.28 0 "s" 0 0 1 0
3325 "u" 0 0 0.28 0 "s" 0 0 1 0
3326 "u" 0 0 0.28 0 "s" 0 0 1 0
3327 "u" 0 0 0.22 0 "s" 0 0 1 0
3328 "u" 0 0 0.22 0 "s" 0 0 1 0
3329 "u" 0 0 0.22 0 "s" 0 0 1 0
3330 "u" 0 0 0.22 0 "s" 0 0 1 0
3331 "u" 0 0 0.22 0 "s" 0 0 1 0
3332 "u" 0 0 0.22 0 "s" 0 0 1 0
3333 "u" 0 0 1.32 0 "s" 0 0 1 0
3334 "u" 0 0 0.54 0 "s" 0 0 1 0
3335 "u" 0 0 0.25 0 "s" 0 0 1 0
3336 "u" 0 0 0.25 0 "s" 0 0 1 0
3337 "u" 0 0 0.25 0 "s" 0 0 1 0
3338 "u" 0 0 0.13 0 "s" 0 0 1 0
3339 "u" 0 0 0.08 0 "s" 0 0 1 0
3340 "u" 0 0 0.08 0 "s" 0 0 1 0
3341 "u" 0 0 0.08 0 "s" 0 0 1 0
3342 "u" 0 0 0.08 0 "s" 0 0 1 0
3343 "u" 0 0 0.23 0 "s" 0 0 1 0
3344 "u" 0 0 0.11 0 "s" 0 0 1 0
3345 "u" 0 0 0.27 0 "s" 0 0 1 0
3346 "u" 0 0 0.27 0 "s" 0 0 1 0
3347 "u" 0 0 0.17 0 "s" 0 0 1 0
3348 "u" 0 0 0.23 0 "s" 0 0 1 0
3349 "u" 0 0 0.32 0 "s" 0 0 1 0
3350 "u" 0 0 0.32 0 "s" 0 0 1 0
3351 "u" 0 0 0.71 0 "s" 0 0 1 0
3352 "u" 0 0 0.18 0 "s" 0 0 1 0
3353 "u" 0 0 0.18 0 "s" 0 0 1 0
3354 "u" 0 0 0.09 0 "s" 0 0 1 0
3355 "u" 0 0 0.11 0 "s" 0 0 1 0
3356 "u" 0 0 0.31 0 "s" 0 0 1 0
3357 "u" 0 0 0.31 0 "s" 0 0 1 0
3358 "u" 0 0 0.48 0 "s" 0 0 1 0
3359 "u" 0 0 0.02 0 "s" 0 0 1 0
3360 "u" 0 0 0.02 0 "s" 0 0 1 0
3361 "u" 0 0 0.43 0 "s" 0 0 1 0
3362 "u" 0 0 0.43 0 "s" 0 0 1 0
3363 "u" 0 0 0.43 0 "s" 0 0 1 0
3364 "u" 0 0 0.26 0 "s" 0 0 1 0
3365 "u" 0 0 0.26 0 "s" 0 0 1 0
3366 "u" 0 0 0.09 0 "s" 0 0 1 0
